4446,1
3480,2
4418,0
11549,0
2030,6
5982,5
5983,6
10850,5
6796,11
4730,1
13600,6
13607,4
13606,12
6790,4
6791,0
2316,1
4738,1
2315,3
2312,8
6798,6
5854,7
5856,5
4025,3
5852,3
3773,1
3771,12
3777,0
17651,0
3775,10
3779,0
6292,12
4655,3
271,0
13546,0
273,9
4651,9
275,11
276,1
278,8
279,1
4659,13
4658,6
16703,0
12015,13
12014,10
12017,6
12013,13
17252,9
7884,7
7887,3
9258,4
9259,3
9256,3
9257,8
9254,9
9527,12
9520,13
9253,1
9250,6
7620,13
109,10
102,0
103,5
100,11
104,9
6051,0
1373,0
2105,3
10892,5
10005,0
10380,13
344,0
3519,8
16926,12
7269,14
7264,1
7266,1
16929,4
7260,11
7263,0
7262,8
6205,0
6206,1
6201,9
2685,10
2680,8
12238,3
6809,0
6804,7
2630,0
10563,6
98,10
9743,9
91,1
90,3
92,3
95,6
94,10
97,4
96,10
349,4
3012,13
8839,8
8830,9
13054,0
8832,7
3016,0
7676,12
7677,0
7675,8
1755,7
1177,10
1175,8
1171,6
512,11
1281,6
1280,1
11164,13
14407,5
1289,10
1288,0
11162,0
1002,5
7188,5
8767,1
8766,3
689,12
685,3
7181,12
7182,0
686,0
681,1
8768,8
683,13
682,4
13835,4
13832,7
4188,16
3434,3
13839,8
8549,12
12835,5
8018,0
8545,5
8544,3
12839,10
12838,3
8013,12
15283,9
15282,3
7452,6
8055,12
5629,8
5628,6
5625,0
2035,9
5620,1
8491,7
4180,0
4596,6
8499,5
4183,4
4732,6
4182,1
2746,0
5991,8
5990,3
11579,6
5992,7
4736,7
6793,5
15007,3
4735,6
6534,11
10487,6
13609,13
6533,6
1244,3
4348,0
393,6
392,7
391,7
390,7
397,1
395,9
394,1
399,4
398,8
2309,9
1227,6
13619,8
13614,6
2302,3
2305,0
4720,11
4723,11
4722,7
5843,5
5841,6
5849,10
11286,12
14902,13
3745,7
13531,9
244,8
247,8
246,1
241,1
240,3
242,3
4628,13
248,7
12008,8
12006,4
12001,0
10465,6
9248,3
9537,3
9240,8
9242,6
9244,9
9246,9
179,1
178,7
177,0
176,8
174,14
172,8
171,6
170,3
3698,1
3697,6
10391,9
10392,11
10393,7
3522,8
3520,13
1501,3
3528,1
3529,12
16936,7
16937,3
7214,5
4657,0
16938,3
16939,3
12226,6
13547,0
6213,7
6212,8
6211,13
274,1
2693,0
2692,1
6218,13
6819,13
6818,8
13542,0
14873,4
6811,3
6810,8
6813,7
9754,5
10579,9
16704,0
10575,8
10571,8
13067,0
8841,4
8843,13
8847,1
7668,1
1223,12
17830,9
7660,13
7663,4
7664,6
17837,9
1222,0
1762,4
1763,3
1760,3
1141,12
1146,6
1148,0
6358,1
1546,3
693,11
1544,0
691,1
1542,2
1543,12
695,5
14470,0
698,13
11112,3
11116,13
8711,0
8712,7
8713,12
8715,6
8716,1
1781,12
8718,3
8719,0
7194,10
12473,12
13843,4
13842,3
13844,13
8538,10
8028,12
15310,9
15298,4
8530,10
8531,0
15294,13
1787,7
7883,7
8024,6
8537,13
7441,3
7440,8
2649,6
7442,0
7444,0
7449,10
5611,4
5614,3
18,5
6001,1
12479,6
11569,4
11562,6
11563,12
4280,7
4287,6
4285,13
380,13
381,8
382,20
384,9
385,6
386,0
387,1
388,2
389,7
6778,6
6779,11
6774,1
6775,7
4752,12
4753,3
4755,12
16011,12
16010,12
9966,9
5877,6
5875,8
11292,5
11294,13
3750,4
3755,8
3756,11
4632,1
2192,5
2193,7
2194,3
4636,13
2197,7
253,9
13528,8
251,1
256,7
257,10
254,10
255,1
11740,5
11741,4
11746,0
11747,4
11748,8
12037,9
9500,0
9504,4
13299,8
168,6
169,13
164,9
167,5
160,6
161,4
13296,7
13297,7
3682,0
3685,0
4762,0
2518,0
2519,6
2514,8
2515,12
6740,1
2735,11
6743,1
2732,1
2733,13
6742,6
16530,6
3530,10
9184,12
5058,12
5059,1
9181,6
3539,6
3538,3
5057,7
5050,0
6887,1
7202,9
7201,6
7204,12
674,8
10763,13
10762,13
6226,1
12214,8
10768,3
6229,6
3586,5
14867,8
14864,3
14646,5
14644,8
13897,9
14649,4
13894,12
9766,10
10636,6
4163,10
10503,3
10502,9
10504,3
13893,12
13073,12
4161,11
15508,9
808,12
4346,5
803,1
802,6
8851,11
8850,1
8857,1
804,11
14138,0
13898,0
1775,1
1774,0
1776,6
1771,0
1770,0
10183,13
1778,1
1158,3
1156,12
378,5
15116,5
1550,4
1552,9
1555,12
1556,6
14462,12
3035,7
11100,8
14464,12
8701,3
8704,4
13852,6
13853,7
8031,7
8030,3
8038,12
5604,13
5601,11
5602,10
8523,13
8522,3
8520,12
8527,3
5608,9
13567,9
7389,10
15987,5
15335,7
15334,5
6426,0
15336,4
13988,6
12453,6
4294,5
13986,10
12459,6
4290,12
7261,7
3516,1
3515,1
6368,6
4749,3
4748,0
6769,12
6765,11
4740,12
4745,5
4744,12
16002,9
9976,7
5869,4
5868,0
9970,13
5865,13
2689,12
16736,6
2182,4
2180,8
2186,5
2185,7
227,8
2189,9
2188,13
222,12
220,10
3955,7
12239,6
6453,6
6904,1
12424,6
8687,7
150,1
153,1
152,2
155,8
154,12
157,1
156,10
159,4
158,12
6456,3
4202,7
1161,8
8688,8
8689,0
16115,7
8131,12
6187,12
6186,1
6184,1
6180,10
16110,4
2504,7
2502,7
2501,8
6188,0
2727,12
2726,2
2725,0
2724,5
2723,0
2722,3
2721,1
9191,12
9190,12
7234,20
7947,3
7232,5
7233,1
5049,0
7943,3
9199,12
9198,4
5045,0
7948,1
7949,1
5041,5
10371,0
10562,6
10772,1
9516,7
6238,12
6235,9
6234,1
10778,3
10779,3
6230,1
6233,5
14851,13
14857,6
14855,0
14854,8
14676,8
14859,13
11821,6
11823,3
10518,7
9777,7
7932,7
10514,3
9772,12
8866,2
1524,10
14983,3
8860,1
14986,4
14989,4
13084,4
13083,4
8869,8
818,7
815,4
10090,5
1700,11
1702,0
1705,8
5261,13
2094,3
14181,0
14182,3
2632,5
697,0
1128,9
1129,13
1125,5
1126,12
14455,12
14452,12
15109,3
15100,8
3028,7
3025,8
3024,13
3020,1
8738,12
3952,12
8737,8
8735,0
8731,10
12595,8
8042,6
3950,5
8512,11
8046,8
4199,0
8048,6
4197,8
13864,12
4193,4
8518,0
8519,9
5673,6
5674,3
5675,4
5676,4
346,6
8833,9
340,2
15326,12
15327,13
6435,11
8196,4
6432,4
6431,8
8195,8
6439,1
15329,3
2869,12
4777,3
13645,4
4772,3
4771,8
6751,4
6757,11
6755,8
9947,12
9945,6
9949,6
16033,11
10354,4
5067,11
4619,3
13509,4
12055,13
239,3
12057,4
234,3
4610,2
4613,13
237,11
230,4
231,7
4617,13
233,3
5063,7
7425,9
2458,1
4882,9
147,9
144,0
145,0
142,8
143,9
140,5
141,3
9375,0
148,11
149,13
9376,4
16696,6
2532,13
2533,7
2534,10
2713,7
2710,4
5453,5
2717,10
2715,9
1195,6
2718,8
7221,5
7956,12
7955,0
7225,7
9169,3
7229,1
5070,11
3345,0
5074,5
10696,7
16969,3
3090,3
6249,7
10748,4
6240,5
6241,8
6243,11
6244,1
6245,4
6246,4
5380,4
5381,1
5384,8
10522,0
5386,1
5387,4
14844,3
14662,0
11835,9
11832,13
14841,9
14666,3
14667,5
8873,4
14996,13
13097,1
14998,4
13093,5
829,1
828,4
820,1
823,7
822,1
6607,5
8161,5
9384,7
5253,4
14198,7
1710,1
791,1
14192,4
14193,4
5259,4
2145,5
2412,5
4252,1
1132,5
11120,7
4974,11
11123,4
11125,0
14447,3
15136,13
6250,6
7149,8
17975,0
3010,6
3011,11
7140,5
3017,0
7142,0
3015,0
8729,8
8720,1
8723,6
6254,1
8724,11
13878,13
12876,3
8505,5
8507,8
8509,7
8508,0
8059,8
8058,3
4185,12
4184,12
5663,0
5662,10
5661,10
5667,12
5664,7
5669,8
2883,0
2880,0
2886,12
2884,4
2885,9
7493,1
2888,1
7496,8
7497,10
7494,1
5398,11
11806,12
14689,4
6402,2
10,0
13,5
12,1
15,3
15316,7
6404,13
15314,6
19,12
8184,12
15319,13
8186,8
8181,13
8180,4
8183,6
7764,6
7765,10
7762,11
7763,4
3900,3
3908,1
4760,7
4763,0
6746,6
4765,7
13655,12
4767,1
4766,13
13658,7
6748,8
11247,0
10816,1
5808,1
5803,1
4321,4
5800,10
9953,8
9952,4
201,4
200,13
203,1
202,13
205,1
204,7
206,11
1573,8
684,6
4320,1
8888,8
12048,12
12049,7
687,1
1570,7
3472,11
7185,0
7813,1
838,6
3479,0
3659,8
3655,0
3653,7
2525,7
4092,3
2521,12
2529,7
11461,3
11462,0
5065,4
10355,4
10356,7
5061,8
10352,9
2705,4
2707,7
4883,0
10358,0
2700,8
4886,1
4887,13
7962,13
7963,4
3091,6
17150,6
17156,10
9177,6
9175,7
10681,5
7143,0
13318,5
4404,12
4402,0
928,13
17080,0
6259,0
12318,4
12262,7
12261,1
924,1
6255,4
927,6
5393,3
5392,6
5397,3
14236,9
14832,7
14835,8
14834,13
14836,6
9718,4
9715,13
832,7
833,5
831,7
836,3
837,4
834,4
835,1
8884,13
8885,0
8886,6
839,9
8881,3
8882,6
5571,0
15042,4
4389,1
15635,3
784,8
785,10
9394,0
9393,3
9392,7
783,7
6591,3
5244,7
6575,6
789,13
9399,11
9398,0
15124,6
7931,0
6579,3
15121,13
15128,0
3005,5
3006,7
14307,9
3003,3
3009,0
3008,6
7286,9
7285,12
406,0
1583,1
1580,1
1586,7
1587,1
7151,7
7150,12
404,0
9104,0
7288,1
7692,7
8068,0
7693,3
8063,3
8060,3
7480,7
7483,7
7482,5
5656,11
5657,4
5654,7
5655,8
7489,7
5650,4
5248,9
2899,8
2895,8
2890,4
1104,4
13163,7
1453,1
1458,13
17650,0
11855,0
1720,7
5242,1
13049,0
4458,3
15309,13
6415,0
6414,10
6416,1
6411,10
6410,11
6413,7
7777,1
680,0
3914,7
3913,4
3911,4
3910,5
3918,9
8314,7
8315,0
8316,7
8310,13
6735,1
6736,6
8313,13
4797,0
4792,13
5837,4
5834,6
5830,12
5831,4
11254,3
11250,4
5839,10
12293,6
9925,6
216,4
215,11
212,10
213,3
211,5
10883,7
219,1
11785,12
11576,6
6086,4
138,7
6832,5
11789,6
6081,10
11727,0
4,11
3646,2
3640,6
2551,1
2552,1
2555,8
2556,1
7798,1
12788,6
11472,8
3001,1
5011,10
5012,3
5017,10
4893,4
2773,1
16415,4
16946,7
16945,7
16416,4
7979,12
7978,10
9143,0
9492,8
9141,8
9494,3
9496,0
7972,3
12257,0
12256,12
6264,4
7792,3
4419,13
12250,13
4417,11
4416,1
4414,0
13302,0
4411,8
6269,13
17091,0
915,10
9544,6
913,3
912,12
14003,0
9721,3
14821,13
14824,0
2646,3
3942,1
373,2
846,3
3464,0
8899,5
3460,0
8897,4
8896,1
8891,8
3468,10
7152,13
10542,5
1739,5
1738,9
1730,6
5233,3
4904,10
11815,3
13125,8
15809,6
15808,6
15802,4
15801,6
15800,6
15153,3
15152,3
15155,3
15936,13
3070,5
1594,3
1597,8
1596,21
1591,9
3075,7
1593,0
3077,4
3078,0
14315,8
14316,10
7168,3
7161,5
7166,12
1037,1
1035,1
12899,3
631,1
8071,13
8072,3
8074,0
5649,1
5641,3
5640,13
5642,6
5644,9
13868,13
1217,13
1214,10
2003,11
1111,1
1445,0
1112,9
1443,0
1442,13
1441,6
1116,7
1118,4
489,7
488,4
487,5
485,1
484,6
483,3
481,11
480,13
12419,8
12418,3
6461,2
6462,10
12412,6
12415,3
12414,1
6466,3
6789,4
7747,1
6525,1
7748,6
4850,7
8269,3
3922,1
13617,12
3299,8
3927,13
3925,6
4721,1
3928,8
6723,6
8306,6
6720,1
6727,8
8302,8
6725,11
4788,13
4787,6
4786,6
2306,3
4780,11
5821,4
5823,4
5826,7
5829,12
5828,0
11267,8
11264,0
4374,9
14913,6
4306,8
6916,1
6091,13
6090,13
6093,7
6094,6
3294,0
5848,5
199,10
198,3
195,1
194,5
197,12
196,7
191,9
190,12
193,7
192,8
3672,1
3677,8
3674,1
2540,6
2545,1
9678,3
2548,3
11442,3
12799,13
11447,3
11446,4
11445,8
10332,0
3581,0
2769,4
5000,4
3584,13
5006,12
10334,8
5004,12
3588,7
3589,9
2761,1
5008,6
9159,0
9158,13
16407,0
16952,7
9483,0
7904,12
16408,0
9484,7
12240,7
6270,1
901,4
906,6
904,5
12247,4
13333,13
4423,6
270,4
4421,3
9554,3
4625,10
4080,8
9733,3
9737,0
13790,8
9738,6
4627,12
4082,11
3452,0
3453,12
3456,2
3454,0
3455,0
3458,0
3459,12
858,7
6,0
8904,9
14145,0
14146,3
14141,0
13161,3
11751,0
5223,1
5222,1
5221,4
5220,0
5224,7
8934,9
15819,9
14815,4
13116,9
8932,11
8933,6
11868,12
15813,6
15814,6
8939,1
15144,9
15148,4
15149,6
14369,7
7174,1
7176,3
7173,9
14493,12
14497,0
14364,13
14366,4
1696,1
1697,3
1694,6
1692,10
1690,7
716,10
1699,0
12888,5
12889,6
14767,5
14766,3
14762,8
7579,8
1477,0
1474,7
1478,7
1479,1
1305,12
1307,10
1301,13
15300,7
498,6
499,7
495,4
4226,0
497,3
4221,0
492,3
493,23
5586,6
5587,0
26,1
6478,9
20,1
21,1
22,1
23,4
15362,7
6471,7
6477,7
29,8
6474,6
7759,1
7752,13
3939,7
3935,5
3937,6
3933,10
3932,9
13689,0
11277,0
6718,8
6719,6
6716,5
13682,6
8338,3
6715,25
6713,1
6711,1
1060,8
8500,11
7857,13
1062,3
17285,0
13288,5
5584,3
7858,6
4044,11
4047,4
13753,3
4048,4
4049,0
8485,11
3664,1
3667,7
3661,10
3660,1
2280,0
2281,12
2283,5
2284,1
2579,0
2577,0
2572,9
2573,12
17306,3
15970,0
10903,0
11456,7
11457,7
11453,4
3593,1
9122,8
3597,10
10309,8
3594,7
5036,4
5037,0
5035,12
5033,11
10301,0
13324,12
6593,5
4430,0
13323,10
17122,0
7911,13
7917,12
7916,0
7914,7
977,8
976,5
4618,4
973,8
1081,13
11622,0
6287,13
6281,13
979,3
183,7
9400,4
186,5
187,6
184,6
185,3
188,5
7985,4
4322,11
9408,1
8082,6
3445,6
862,12
867,3
2754,20
2755,3
2020,11
2753,4
2750,4
2023,0
2758,3
2759,3
5216,1
10471,8
5838,12
5211,12
14152,3
5218,12
14800,13
8926,8
8923,8
13104,7
8929,1
13103,3
3386,2
15177,0
14489,10
3058,8
3059,13
7109,8
3050,12
1680,0
1684,8
1688,3
14772,4
14773,5
1465,4
1464,12
1317,10
7218,2
1315,7
1314,3
5152,3
7219,5
1319,5
15357,13
6447,1
15355,7
6917,6
6442,1
6443,1
6441,1
13926,3
13927,12
13924,3
13925,0
15429,4
15428,5
12439,0
6449,13
8626,5
5594,8
5597,5
5598,4
7729,6
7723,7
7725,7
7727,0
319,12
318,5
13692,7
13693,3
313,7
3941,4
311,7
3944,8
