1,3536
1,9108
1,8060
1,2909
1,2722
1,3835
1,846
1,2378
1,5901
1,2722
1,15155
1,1464
1,4969
1,2331
1,372
4,1379
4,1633
4,1379
4,1633
4,1379
4,13202
4,2637
4,4534
4,3561
4,8551
4,2552
4,8632
4,8850
4,8439
4,8439
4,8906
4,8562
4,1885
4,1379
4,2556
4,2924
4,7534
4,3997
4,6949
4,5444
4,1801
4,1802
4,876
4,14088
4,5633
4,5384
4,7605
4,3167
4,5384
4,7605
4,3167
4,5444
4,876
4,4501
4,1379
4,2556
4,7894
4,3567
4,1379
4,4445
4,4445
4,15153
4,13842
4,8202
4,5893
4,8602
4,9406
4,1169
4,1254
4,5424
4,13896
4,1073
4,13896
4,1073
4,13896
4,1073
4,4226
4,6046
4,5430
4,6031
5,7168
5,67
5,5191
5,297
5,13196
5,14766
5,8403
5,287
6,4657
6,2122
6,6259
6,3157
6,6990
7,3006
7,3006
7,2169
7,6775
7,3006
7,3271
7,5634
7,15162
7,14730
7,7463
9,14986
9,6742
9,9357
9,8951
9,12763
9,4550
9,3308
9,8209
9,15162
9,4639
9,8360
9,3677
9,4197
9,4639
9,451
9,4639
9,8130
9,14986
9,11923
10,2798
10,5724
10,5174
10,5444
10,1802
10,876
10,4501
10,1774
10,6051
10,5174
10,4247
10,1290
10,1290
10,3994
10,4154
10,2333
10,3950
10,655
10,1680
10,1680
10,473
10,1290
10,8556
10,5346
10,473
10,1290
10,8556
10,5346
12,3313
12,7628
12,622
12,7621
12,6184
12,3785
12,1439
12,5371
12,6495
12,12835
12,1970
12,2643
12,820
12,5634
13,1801
13,1802
13,563
14,5099
14,4188
15,8313
15,202
15,1052
15,7370
15,14832
15,850
15,8413
15,5286
15,1594
15,8527
15,3346
15,485
15,9113
15,5765
15,5286
15,8413
15,7788
15,2909
15,5990
15,3900
15,9067
15,156
15,9151
15,103
15,8030
15,7788
15,2909
15,6828
15,6811
15,846
15,6811
15,846
15,6811
15,846
15,4749
15,4749
15,8030
15,1379
15,2556
15,6811
15,6731
15,6820
15,6990
15,8527
15,2252
15,6335
15,5444
15,1802
15,876
15,4501
15,1774
15,5444
15,1802
15,876
15,4501
15,1774
15,5444
15,1802
15,876
15,4501
15,1774
15,6946
15,3308
15,7605
15,836
15,5169
15,7161
15,5175
15,5169
15,7161
15,5175
15,1057
15,171
15,846
15,4749
15,4749
15,4749
15,3812
15,8573
15,3812
15,8573
15,15329
15,3812
15,8573
15,15329
15,3812
15,8573
15,8766
15,5175
15,2306
15,8827
15,887
15,3308
15,6946
15,3308
15,6946
15,3308
15,6946
15,3308
15,6946
15,3308
15,5008
15,7858
15,1171
15,5176
15,1633
15,5197
15,5176
15,1633
15,5197
15,8209
15,15162
15,4639
15,8209
15,15162
15,4639
15,8209
15,15162
15,4639
15,5147
15,9113
15,1633
15,15162
15,6873
15,8171
15,836
15,1062
15,1464
15,867
15,1464
15,867
18,3812
18,6301
18,7221
18,3812
18,6968
18,4361
18,282
18,8500
18,1834
18,8822
18,487
18,3812
18,7221
18,3812
18,7221
18,3812
18,7221
18,3812
18,7221
18,3812
18,7221
18,3812
18,7221
18,3812
18,8573
18,3812
18,8573
18,3812
18,8573
18,3812
18,7221
18,7221
18,7463
18,7221
18,7463
18,7221
18,8573
18,2952
18,1515
18,453
18,591
18,915
18,8444
18,8150
18,7221
18,7221
18,2606
18,591
18,8768
18,3921
18,5875
18,9232
18,3812
18,6707
18,500
18,6627
18,2922
18,2922
18,7463
18,3812
18,8573
18,3779
18,7463
18,7800
18,3812
18,7221
18,3812
18,7221
18,3812
18,7221
19,3988
19,4454
19,7185
19,2324
19,3167
19,7985
19,6114
19,2722
19,3835
19,1464
19,4297
19,8081
19,251
